model_family,task,training_seed,checkpoint_type,std_key,subdir,run_path,model_file,model_search_dirs,clean_success,pixels_std0.08_success,atr_q90_source,recovery_label,status,sigma,n_sequences,num_noise_draws,measured_mean_R2,measured_R2_standard_error,empirical_mean_R2_over_sigma2,jvp_gaussian_trace_per_sequence,measured_to_jvp_ratio,relative_error,predicted_mean_R2,signed_remainder,absolute_remainder,absolute_remainder_over_sigma3
LeWM,TwoRoom,3074,base,0.00,tworoom_lewm_baseline_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_baseline_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_baseline_seed3074/tworoom_lewm_baseline_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_baseline_seed3074'],95.666667,69.0,1.4947153046014692,false,ok,0.0025,16,8,0.26306039094924927,0.03073767554557076,42089.66255187988,44696.651123046875,0.941673738285445,0.05832626171455503,0.27935406951904296,-0.01629367856979369,0.01629367856979369,1042795.4284667961
LeWM,TwoRoom,3074,base,0.00,tworoom_lewm_baseline_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_baseline_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_baseline_seed3074/tworoom_lewm_baseline_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_baseline_seed3074'],95.666667,69.0,1.4947153046014692,false,ok,0.005,16,8,1.002985954284668,0.11938206529859288,40119.43817138672,44696.651123046875,0.8975938278002216,0.10240617219977839,1.1174162780761718,-0.11443032379150386,0.11443032379150386,915442.5903320308
LeWM,TwoRoom,3074,base,0.00,tworoom_lewm_baseline_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_baseline_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_baseline_seed3074/tworoom_lewm_baseline_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_baseline_seed3074'],95.666667,69.0,1.4947153046014692,false,ok,0.01,16,8,4.264726638793945,0.5177343316250359,42647.26638793945,44696.651123046875,0.9541490316698313,0.04585096833016871,4.469665112304687,-0.20493847351074201,0.20493847351074201,204938.47351074198
LeWM,TwoRoom,3074,base,0.00,tworoom_lewm_baseline_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_baseline_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_baseline_seed3074/tworoom_lewm_baseline_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_baseline_seed3074'],95.666667,69.0,1.4947153046014692,false,ok,0.02,16,8,22.556751251220703,3.03088204037918,56391.87812805176,44696.651123046875,1.2616577911577471,0.2616577911577471,17.87866044921875,4.678090802001954,4.678090802001954,584761.3502502441
LeWM,TwoRoom,3074,onset,0.02,tworoom_lewm_noise_0to002_p1_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to002_p1_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to002_p1_seed3074/tworoom_lewm_noise_0to002_p1_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to002_p1_seed3074'],97.333333,97.666667,0.527574942818781,true,ok,0.0025,16,8,0.01576196402311325,0.001837661040900063,2521.91424369812,2296.5201721191406,1.0981459141162233,0.09814591411622328,0.01435325107574463,0.0014087129473686205,0.0014087129473686205,90157.6286315917
LeWM,TwoRoom,3074,onset,0.02,tworoom_lewm_noise_0to002_p1_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to002_p1_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to002_p1_seed3074/tworoom_lewm_noise_0to002_p1_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to002_p1_seed3074'],97.333333,97.666667,0.527574942818781,true,ok,0.005,16,8,0.06226147338747978,0.007244079808407505,2490.4589354991913,2296.5201721191406,1.0844489701133744,0.08444897011337436,0.05741300430297852,0.004848469084501261,0.004848469084501261,38787.75267601008
LeWM,TwoRoom,3074,onset,0.02,tworoom_lewm_noise_0to002_p1_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to002_p1_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to002_p1_seed3074/tworoom_lewm_noise_0to002_p1_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to002_p1_seed3074'],97.333333,97.666667,0.527574942818781,true,ok,0.01,16,8,0.24344202876091003,0.027879410622641557,2434.4202876091003,2296.5201721191406,1.0600474218185119,0.060047421818511956,0.22965201721191408,0.01379001154899595,0.01379001154899595,13790.011548995948
LeWM,TwoRoom,3074,onset,0.02,tworoom_lewm_noise_0to002_p1_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to002_p1_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to002_p1_seed3074/tworoom_lewm_noise_0to002_p1_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to002_p1_seed3074'],97.333333,97.666667,0.527574942818781,true,ok,0.02,16,8,1.0083775520324707,0.11419662262246418,2520.9438800811768,2296.5201721191406,1.097723377606976,0.09772337760697593,0.9186080688476563,0.08976948318481437,0.08976948318481437,11221.185398101794
LeWM,TwoRoom,3074,endpoint,0.08,tworoom_lewm_noise_0to008_p1_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to008_p1_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to008_p1_seed3074/tworoom_lewm_noise_0to008_p1_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to008_p1_seed3074'],96.333333,96.333333,0.1080286071798046,true,ok,0.0025,16,8,0.0024339845404028893,0.0003338875602779771,389.4375264644623,121.13218402862549,3.2149798138901873,2.2149798138901873,0.0007570761501789093,0.0016769083902239798,0.0016769083902239798,107322.13697433469
LeWM,TwoRoom,3074,endpoint,0.08,tworoom_lewm_noise_0to008_p1_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to008_p1_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to008_p1_seed3074/tworoom_lewm_noise_0to008_p1_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-tworooms/ckpt/tworoom_lewm_noise_0to008_p1_seed3074'],96.333333,96.333333,0.1080286071798046,true,ok,0.005,16,8,0.005771541502326727,0.0007462181023736651,230.86166009306908,121.13218402862549,1.9058655793617387,0.9058655793617387,0.0030283046007156373,0.0027432369016110896,0.0027432369016110896,21945.895212888714
